id|score|comment|bookId
588|2|ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse|848
589|1|morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante|539
590|4|sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui|848
591|5|ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac|32
592|5|amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac|45
593|1|metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies|767
594|3|tempus sit amet sem fusce consequat nulla nisl nunc nisl duis|352
595|5|dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat|556
596|4|cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui|857
597|3|odio curabitur convallis duis consequat dui nec nisi volutpat eleifend|383
598|4|velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque|566
599|5|tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum|313
600|3|morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum|466
601|3|consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra|313
602|3|nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim|833
603|1|amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices|128
604|1|lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh|67
605|1|ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris|970
606|3|vitae consectetuer eget rutrum at lorem integer tincidunt ante vel|821
607|5|velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat|263
608|1|quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus|928
609|4|nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum|337
610|5|sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque|385
611|4|vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac|980
612|1|posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel|424
613|4|libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna|32
614|5|id ligula suspendisse ornare consequat lectus in est risus auctor|45
615|3|eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc|860
616|4|turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula|213
617|2|in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at|323
618|2|ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti|404
619|5|pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum|917
620|3|aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam|957
621|1|id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque|950
622|4|suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu|350
623|3|risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum|588
624|3|ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac|207
625|3|pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget|797
626|1|elementum ligula vehicula consequat morbi a ipsum integer a nibh in|891
627|2|mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum|584
628|2|dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam|920
629|3|vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis|510
630|2|aenean sit amet justo morbi ut odio cras mi pede|665
631|1|pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse|987
632|1|rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis|115
633|5|volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante|94
634|1|nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis|12
635|5|augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur|203
636|3|in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec|68
637|5|vel augue vestibulum ante ipsum primis in faucibus orci luctus et|275
638|2|mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis|38
639|5|sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce|676
640|3|tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat|760
641|3|duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam|333
642|1|id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede|864
643|3|eu magna vulputate luctus cum sociis natoque penatibus et magnis dis|223
644|2|sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices|867
645|1|dui vel sem sed sagittis nam congue risus semper porta volutpat|775
646|1|diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum|756
647|3|ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi|835
648|2|eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus|159
649|5|morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus|583
650|1|purus sit amet nulla quisque arcu libero rutrum ac lobortis vel|13
651|3|sem fusce consequat nulla nisl nunc nisl duis bibendum felis|712
652|2|sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at|901
653|4|nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat|463
654|1|sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel|918
655|5|mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus|85
656|3|lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat|446
657|2|elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit|485
658|3|turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh|992
659|1|pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo|185
660|1|fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies|368
661|2|in eleifend quam a odio in hac habitasse platea dictumst|693
662|2|pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus|68
663|3|suspendisse potenti cras in purus eu magna vulputate luctus cum|17
664|3|rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum|217
665|2|sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse|473
666|3|tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla|996
667|3|libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer|746
668|4|eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod|23
669|2|convallis eget eleifend luctus ultricies eu nibh quisque id justo|293
670|3|phasellus in felis donec semper sapien a libero nam dui proin leo|984
671|2|semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique|748
672|5|turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu|871
673|4|sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu|265
674|2|nec nisi volutpat eleifend donec ut dolor morbi vel lectus|774
675|1|amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas|549
676|5|pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit|50
677|3|eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula|39
678|1|eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis|8
679|5|amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed|144
680|2|aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras|515
681|3|sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet|120
682|1|est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat|336
683|1|vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat|892
684|4|rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis|317
685|4|cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat|961
686|3|lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus|211
687|3|sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea|415
688|5|in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus|538
689|5|felis ut at dolor quis odio consequat varius integer ac|322
690|3|ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum|906
691|4|maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut|557
692|2|ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non|11
693|1|cras in purus eu magna vulputate luctus cum sociis natoque penatibus|893
694|4|morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet|485
695|4|luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh|336
696|2|metus aenean fermentum donec ut mauris eget massa tempor convallis|825
697|4|velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus|245
698|5|sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue|46
699|1|velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit|114
700|4|suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in|453
701|5|nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et|523
702|2|vivamus tortor duis mattis egestas metus aenean fermentum donec ut|971
703|4|nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede|576
704|5|hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque|473
705|3|libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu|312
706|5|cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae|125
707|2|orci luctus et ultrices posuere cubilia curae nulla dapibus dolor|188
708|5|nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam|125
709|1|nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean|945
710|5|tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam|61
711|4|id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras|259
712|2|pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede|328
713|5|non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget|758
714|4|nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum|791
715|2|duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque|447
716|1|auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum|946
717|2|ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis|526
718|2|placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan|850
719|4|ornare consequat lectus in est risus auctor sed tristique in tempus sit amet|371
720|4|aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in|51
721|2|nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget|927
722|4|erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec|414
723|4|orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices|610
724|5|vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut|590
725|5|justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis|666
726|2|at nulla suspendisse potenti cras in purus eu magna vulputate luctus|932
727|3|aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque|117
728|3|molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus|140
729|5|eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit|345
730|4|non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros|778
731|1|augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse|497
732|4|quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu|656
733|3|eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper|554
734|4|risus semper porta volutpat quam pede lobortis ligula sit amet eleifend|305
735|2|convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id|535
736|3|elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in|212
737|2|pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer|995
738|4|primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin|881
739|1|nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget|598
740|1|tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet|477
741|1|ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce|503
742|1|amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci|761
743|1|sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus|456
744|4|donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo|861
745|1|elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante|234
746|1|id luctus nec molestie sed justo pellentesque viverra pede ac|707
747|1|sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue|301
748|2|condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales|681
749|1|lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare|1
750|5|eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie|528
751|2|in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum|946
752|2|ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis|634
753|2|eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing|363
754|4|et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut|877
755|1|ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus|560
756|5|proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing|935
757|5|lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in|99
758|2|sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium|230
759|5|sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec|838
760|2|posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis|340
761|4|justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet|466
762|4|volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla|852
763|2|hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt|341
764|3|urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla|160
765|5|orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse|781
766|4|porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus|580
767|3|in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec|546
768|1|ligula suspendisse ornare consequat lectus in est risus auctor sed tristique|222
769|4|a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at|780
770|2|adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum|960
771|1|faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur|191
772|4|nullam orci pede venenatis non sodales sed tincidunt eu felis fusce|995
773|5|sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum|858
774|2|eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl|40
775|1|nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum|599
776|5|sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit|169
777|1|in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum|684
778|3|id sapien in sapien iaculis congue vivamus metus arcu adipiscing|330
779|3|quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at|837
780|3|turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam|611
781|2|magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum|304
782|2|arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget|909
783|3|a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel|924
784|3|sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget|759
785|5|purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut|815
786|1|arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst|936
787|5|at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus|403
788|4|eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id|157
789|4|eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu|148
790|2|nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in|739
791|2|erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae|324
792|4|odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat|813
793|4|congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis|239
794|1|phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie|165
795|4|varius ut blandit non interdum in ante vestibulum ante ipsum|177
796|2|ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non|854
797|1|velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus|480
798|4|sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec|658
799|1|pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla|11
800|5|quisque porta volutpat erat quisque erat eros viverra eget congue eget|483
801|3|odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla|631
802|4|odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus|236
803|1|feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas|793
804|5|ligula nec sem duis aliquam convallis nunc proin at turpis|980
805|4|sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus|358
806|5|morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate|312
807|1|libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit|284
808|2|congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede|309
809|2|sit amet lobortis sapien sapien non mi integer ac neque|741
810|5|duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id|668
811|1|rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede|390
812|4|tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet|702
813|3|in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat|229
814|5|est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum|498
815|1|cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan|977
816|1|interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus|199
817|5|tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero|440
818|1|augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet|74
819|1|elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis|117
820|1|maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat|451
821|5|id nulla ultrices aliquet maecenas leo odio condimentum id luctus|785
822|3|felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan|273
823|1|turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor|190
824|2|arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede|263
825|1|magnis dis parturient montes nascetur ridiculus mus etiam vel augue|74
826|5|libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est|692
827|4|praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi|22
828|5|sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui|895
829|3|nec sem duis aliquam convallis nunc proin at turpis a pede posuere|638
830|5|ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam|471
831|2|interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac|739
832|1|mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper|77
833|2|platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi|347
834|3|lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede|914
835|5|turpis enim blandit mi in porttitor pede justo eu massa donec dapibus|506
836|3|justo morbi ut odio cras mi pede malesuada in imperdiet|859
837|2|nisl duis bibendum felis sed interdum venenatis turpis enim blandit|450
838|4|faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam|825
839|1|platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras|72
840|5|ut nulla sed accumsan felis ut at dolor quis odio consequat varius|870
841|3|mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis|949
842|1|turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus|379
843|4|maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam|778
844|2|in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis|275
845|3|id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi|42
846|3|nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa|674
847|2|nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit|211
848|1|ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia|617
849|3|duis aliquam convallis nunc proin at turpis a pede posuere|635
850|1|eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor|729
851|4|ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio|756
852|2|ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae|511
853|1|sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non|454
854|3|posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae|589
855|4|lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet|857
856|1|pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit|124
857|2|eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum|835
858|5|metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies|927
859|5|volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien|125
860|5|pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa|883
861|1|eu est congue elementum in hac habitasse platea dictumst morbi vestibulum|462
862|5|bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce|79
863|1|magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum|416
864|3|in tempus sit amet sem fusce consequat nulla nisl nunc nisl|830
865|3|diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non|919
866|2|arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam|32
867|1|tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi|932
868|5|et tempus semper est quam pharetra magna ac consequat metus|457
869|1|phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla|444
870|5|eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed|517
871|1|mauris enim leo rhoncus sed vestibulum sit amet cursus id|276
872|1|vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed|972
873|1|rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede|849
874|2|pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat|585
875|5|viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum|957
876|3|bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus|379
877|1|nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper|844
878|2|condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui|114
